Number of Scenarios = 20, Investment Cost = 500000, Number of time units = 720, Instance Type = Randomly Generated Instances
Station No.  , 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 
259, 0.000, 324.000, 445.000, 364.000, 872.000, 331.000, 1338.000, 1330.000, 2018.000, 1890.000, 2067.000, 2317.000, 6945.000, 2852.000, 2114.000, 3968.000, 3392.000, 4159.000, 3641.000, 3474.000, 4280.000, 4933.000, 4539.000, 5242.000, 5410.000, 5743.000, 
260, 0.000, 324.000, 445.000, 364.000, 872.000, 331.000, 1338.000, 1330.000, 2019.000, 1890.000, 2067.000, 2317.000, 7031.000, 2852.000, 2114.000, 3968.000, 3392.000, 4159.000, 3641.000, 3474.000, 4280.000, 4933.000, 4539.000, 5242.000, 5410.000, 5743.000, 
261, 0.000, 324.000, 445.000, 364.000, 872.000, 331.000, 1338.000, 1330.000, 2019.000, 1890.000, 2067.000, 2317.000, 7040.000, 2852.000, 2114.000, 3968.000, 3392.000, 4159.000, 3641.000, 3474.000, 4280.000, 4933.000, 4539.000, 5242.000, 5411.000, 5743.000, 
262, 0.000, 324.000, 445.000, 364.000, 872.000, 331.000, 1338.000, 1330.000, 2019.000, 1890.000, 2067.000, 2317.000, 7056.000, 2852.000, 2114.000, 3968.000, 3392.000, 4159.000, 3641.000, 3474.000, 4280.000, 4933.000, 4539.000, 5242.000, 5411.000, 5743.000, 
263, 0.000, 324.000, 445.000, 364.000, 872.000, 331.000, 1338.000, 1331.000, 2021.000, 1890.000, 2068.000, 2317.000, 7066.000, 2852.000, 2114.000, 3968.000, 3392.000, 4160.000, 3641.000, 3474.000, 4281.000, 4933.000, 4540.000, 5243.000, 5412.000, 5743.000, 
264, 0.000, 324.000, 445.000, 364.000, 872.000, 333.000, 1338.000, 1335.000, 2021.000, 1890.000, 2070.000, 2320.000, 7160.000, 2852.000, 2114.000, 3972.000, 3393.000, 4163.000, 3643.000, 3474.000, 4287.000, 4933.000, 4547.000, 5257.000, 5413.000, 5743.000, 
265, 0.000, 324.000, 445.000, 364.000, 872.000, 333.000, 1338.000, 1335.000, 2022.000, 1892.000, 2072.000, 2322.000, 7203.000, 2852.000, 2114.000, 3973.000, 3395.000, 4163.000, 3644.000, 3474.000, 4289.000, 4933.000, 4549.000, 5257.000, 5413.000, 5743.000, 
266, 0.000, 324.000, 445.000, 364.000, 872.000, 333.000, 1338.000, 1335.000, 2022.000, 1892.000, 2073.000, 2322.000, 7204.000, 2852.000, 2114.000, 3982.000, 3397.000, 4166.000, 3644.000, 3474.000, 4292.000, 4933.000, 4549.000, 5257.000, 5413.000, 5744.000, 
267, 0.000, 324.000, 445.000, 364.000, 872.000, 333.000, 1338.000, 1335.000, 2022.000, 1894.000, 2073.000, 2322.000, 7204.000, 2852.000, 2114.000, 3984.000, 3397.000, 4167.000, 3645.000, 3474.000, 4293.000, 4933.000, 4549.000, 5257.000, 5413.000, 5744.000, 
268, 0.000, 324.000, 445.000, 364.000, 872.000, 333.000, 1338.000, 1335.000, 2022.000, 1894.000, 2073.000, 2322.000, 7204.000, 2852.000, 2114.000, 3985.000, 3397.000, 4168.000, 3645.000, 3474.000, 4293.000, 4933.000, 4549.000, 5257.000, 5413.000, 5744.000, 
269, 0.000, 324.000, 445.000, 364.000, 872.000, 334.000, 1338.000, 1336.000, 2023.000, 1895.000, 2074.000, 2323.000, 7205.000, 2852.000, 2114.000, 3986.000, 3398.000, 4169.000, 3646.000, 3474.000, 4294.000, 4933.000, 4551.000, 5258.000, 5414.000, 5745.000, 
270, 0.000, 324.000, 445.000, 364.000, 872.000, 334.000, 1338.000, 1336.000, 2023.000, 1895.000, 2074.000, 2325.000, 7402.000, 2852.000, 2114.000, 3987.000, 3400.000, 4170.000, 3651.000, 3474.000, 4294.000, 4933.000, 4551.000, 5258.000, 5414.000, 5762.000, 
271, 0.000, 324.000, 445.000, 364.000, 872.000, 334.000, 1338.000, 1336.000, 2023.000, 1895.000, 2074.000, 2334.000, 7405.000, 2852.000, 2114.000, 3987.000, 3402.000, 4172.000, 3653.000, 3474.000, 4297.000, 4934.000, 4551.000, 5259.000, 5414.000, 5771.000, 
272, 0.000, 324.000, 445.000, 364.000, 872.000, 334.000, 1338.000, 1336.000, 2023.000, 1895.000, 2074.000, 2341.000, 7406.000, 2852.000, 2114.000, 3987.000, 3402.000, 4172.000, 3653.000, 3474.000, 4297.000, 4934.000, 4551.000, 5259.000, 5414.000, 5772.000, 
273, 0.000, 324.000, 445.000, 364.000, 872.000, 334.000, 1338.000, 1336.000, 2023.000, 1895.000, 2074.000, 2341.000, 7406.000, 2852.000, 2114.000, 3987.000, 3402.000, 4172.000, 3653.000, 3474.000, 4297.000, 4934.000, 4552.000, 5259.000, 5414.000, 5772.000, 
274, 0.000, 324.000, 445.000, 364.000, 872.000, 334.000, 1338.000, 1336.000, 2023.000, 1895.000, 2075.000, 2341.000, 7406.000, 2852.000, 2114.000, 3987.000, 3402.000, 4172.000, 3653.000, 3474.000, 4297.000, 4934.000, 4552.000, 5259.000, 5414.000, 5774.000, 
275, 0.000, 324.000, 445.000, 364.000, 872.000, 334.000, 1338.000, 1336.000, 2023.000, 1895.000, 2076.000, 2342.000, 7407.000, 2852.000, 2114.000, 3988.000, 3403.000, 4173.000, 3654.000, 3475.000, 4298.000, 4935.000, 4553.000, 5260.000, 5414.000, 5775.000, 
276, 0.000, 324.000, 445.000, 364.000, 872.000, 335.000, 1338.000, 1336.000, 2023.000, 1896.000, 2076.000, 2342.000, 7489.000, 2852.000, 2114.000, 3988.000, 3403.000, 4173.000, 3654.000, 3475.000, 4298.000, 4935.000, 4553.000, 5269.000, 5419.000, 5778.000, 
277, 0.000, 324.000, 445.000, 364.000, 872.000, 336.000, 1338.000, 1336.000, 2023.000, 1896.000, 2076.000, 2342.000, 7542.000, 2852.000, 2114.000, 3988.000, 3403.000, 4173.000, 3654.000, 3475.000, 4298.000, 4935.000, 4553.000, 5269.000, 5419.000, 5782.000, 
278, 0.000, 324.000, 445.000, 364.000, 872.000, 336.000, 1338.000, 1336.000, 2023.000, 1896.000, 2076.000, 2342.000, 7546.000, 2852.000, 2114.000, 3988.000, 3403.000, 4173.000, 3654.000, 3475.000, 4298.000, 4935.000, 4553.000, 5270.000, 5419.000, 5782.000, 
279, 0.000, 324.000, 445.000, 364.000, 872.000, 336.000, 1338.000, 1336.000, 2023.000, 1896.000, 2076.000, 2342.000, 7548.000, 2852.000, 2114.000, 3988.000, 3403.000, 4173.000, 3654.000, 3475.000, 4298.000, 4935.000, 4553.000, 5270.000, 5419.000, 5783.000, 
280, 0.000, 324.000, 445.000, 364.000, 872.000, 336.000, 1338.000, 1336.000, 2023.000, 1896.000, 2076.000, 2342.000, 7554.000, 2852.000, 2114.000, 3988.000, 3403.000, 4173.000, 3654.000, 3475.000, 4298.000, 4935.000, 4553.000, 5272.000, 5419.000, 5783.000, 
281, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1336.000, 2023.000, 1897.000, 2076.000, 2342.000, 7565.000, 2852.000, 2114.000, 3988.000, 3403.000, 4173.000, 3654.000, 3476.000, 4298.000, 4935.000, 4553.000, 5273.000, 5420.000, 5784.000, 
282, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1336.000, 2026.000, 1897.000, 2081.000, 2344.000, 7714.000, 2852.000, 2114.000, 3988.000, 3408.000, 4178.000, 3658.000, 3476.000, 4298.000, 4938.000, 4553.000, 5273.000, 5422.000, 5784.000, 
283, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1336.000, 2028.000, 1898.000, 2084.000, 2347.000, 7774.000, 2852.000, 2114.000, 3996.000, 3408.000, 4178.000, 3658.000, 3476.000, 4298.000, 4938.000, 4553.000, 5275.000, 5423.000, 5784.000, 
284, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1336.000, 2028.000, 1898.000, 2088.000, 2349.000, 7778.000, 2852.000, 2114.000, 3997.000, 3410.000, 4178.000, 3660.000, 3476.000, 4298.000, 4938.000, 4553.000, 5275.000, 5423.000, 5784.000, 
285, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1336.000, 2028.000, 1898.000, 2088.000, 2352.000, 7778.000, 2852.000, 2114.000, 3997.000, 3411.000, 4179.000, 3660.000, 3476.000, 4298.000, 4938.000, 4553.000, 5275.000, 5424.000, 5785.000, 
286, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1336.000, 2028.000, 1898.000, 2088.000, 2352.000, 7780.000, 2852.000, 2114.000, 3997.000, 3413.000, 4179.000, 3660.000, 3476.000, 4298.000, 4938.000, 4553.000, 5275.000, 5424.000, 5785.000, 
287, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2089.000, 2353.000, 7781.000, 2852.000, 2114.000, 3999.000, 3414.000, 4181.000, 3661.000, 3476.000, 4299.000, 4939.000, 4553.000, 5276.000, 5425.000, 5786.000, 
288, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2089.000, 2356.000, 7807.000, 2852.000, 2114.000, 3999.000, 3414.000, 4183.000, 3661.000, 3476.000, 4301.000, 4940.000, 4553.000, 5276.000, 5426.000, 5788.000, 
289, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2089.000, 2357.000, 7917.000, 2852.000, 2114.000, 3999.000, 3415.000, 4183.000, 3661.000, 3476.000, 4302.000, 4941.000, 4553.000, 5276.000, 5426.000, 5789.000, 
290, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2089.000, 2360.000, 7938.000, 2852.000, 2114.000, 3999.000, 3416.000, 4183.000, 3661.000, 3476.000, 4303.000, 4941.000, 4553.000, 5276.000, 5426.000, 5790.000, 
291, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2089.000, 2363.000, 7946.000, 2852.000, 2114.000, 3999.000, 3416.000, 4183.000, 3661.000, 3476.000, 4304.000, 4941.000, 4553.000, 5276.000, 5426.000, 5790.000, 
292, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2089.000, 2364.000, 7946.000, 2852.000, 2114.000, 3999.000, 3416.000, 4183.000, 3661.000, 3476.000, 4305.000, 4941.000, 4553.000, 5276.000, 5426.000, 5790.000, 
293, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2089.000, 2365.000, 7948.000, 2852.000, 2114.000, 3999.000, 3417.000, 4184.000, 3662.000, 3477.000, 4308.000, 4942.000, 4553.000, 5277.000, 5427.000, 5791.000, 
294, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2094.000, 2365.000, 8021.000, 2852.000, 2114.000, 3999.000, 3417.000, 4185.000, 3662.000, 3477.000, 4308.000, 4942.000, 4558.000, 5277.000, 5429.000, 5800.000, 
295, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2094.000, 2365.000, 8101.000, 2852.000, 2114.000, 3999.000, 3417.000, 4185.000, 3662.000, 3477.000, 4308.000, 4942.000, 4570.000, 5277.000, 5429.000, 5800.000, 
296, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2094.000, 2365.000, 8105.000, 2852.000, 2114.000, 3999.000, 3417.000, 4185.000, 3662.000, 3477.000, 4308.000, 4942.000, 4570.000, 5277.000, 5429.000, 5800.000, 
297, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2094.000, 2365.000, 8112.000, 2852.000, 2114.000, 3999.000, 3417.000, 4185.000, 3662.000, 3477.000, 4308.000, 4942.000, 4570.000, 5277.000, 5429.000, 5800.000, 
298, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1338.000, 1337.000, 2029.000, 1899.000, 2095.000, 2365.000, 8128.000, 2852.000, 2114.000, 3999.000, 3417.000, 4185.000, 3662.000, 3477.000, 4308.000, 4942.000, 4570.000, 5277.000, 5429.000, 5800.000, 
299, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1339.000, 1337.000, 2029.000, 1899.000, 2096.000, 2366.000, 8168.000, 2852.000, 2114.000, 3999.000, 3418.000, 4186.000, 3662.000, 3477.000, 4308.000, 4943.000, 4571.000, 5277.000, 5430.000, 5801.000, 
300, 0.000, 324.000, 445.000, 364.000, 872.000, 337.000, 1339.000, 1337.000, 2030.000, 1900.000, 2105.000, 2370.000, 8278.000, 2852.000, 2114.000, 4012.000, 3419.000, 4200.000, 3664.000, 3477.000, 4308.000, 4943.000, 4576.000, 5277.000, 5430.000, 5802.000, 
301, 0.000, 324.000, 445.000, 364.000, 872.000, 340.000, 1339.000, 1337.000, 2035.000, 1900.000, 2106.000, 2375.000, 8314.000, 2852.000, 2114.000, 4021.000, 3419.000, 4200.000, 3664.000, 3477.000, 4308.000, 4943.000, 4576.000, 5277.000, 5430.000, 5802.000, 
302, 0.000, 324.000, 445.000, 364.000, 872.000, 340.000, 1339.000, 1337.000, 2035.000, 1900.000, 2106.000, 2377.000, 8335.000, 2852.000, 2114.000, 4021.000, 3420.000, 4200.000, 3664.000, 3478.000, 4308.000, 4943.000, 4576.000, 5277.000, 5430.000, 5802.000, 
303, 0.000, 324.000, 445.000, 364.000, 872.000, 340.000, 1339.000, 1337.000, 2035.000, 1900.000, 2106.000, 2379.000, 8340.000, 2852.000, 2114.000, 4022.000, 3421.000, 4200.000, 3667.000, 3478.000, 4309.000, 4943.000, 4578.000, 5277.000, 5430.000, 5802.000, 
304, 0.000, 324.000, 445.000, 364.000, 872.000, 340.000, 1339.000, 1337.000, 2035.000, 1900.000, 2106.000, 2379.000, 8341.000, 2852.000, 2114.000, 4022.000, 3421.000, 4200.000, 3668.000, 3478.000, 4309.000, 4943.000, 4578.000, 5277.000, 5430.000, 5802.000, 
305, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1338.000, 2036.000, 1901.000, 2107.000, 2382.000, 8346.000, 2852.000, 2114.000, 4023.000, 3423.000, 4201.000, 3669.000, 3479.000, 4311.000, 4943.000, 4579.000, 5277.000, 5430.000, 5803.000, 
306, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1338.000, 2036.000, 1901.000, 2107.000, 2384.000, 8395.000, 2852.000, 2114.000, 4023.000, 3423.000, 4201.000, 3669.000, 3479.000, 4318.000, 4945.000, 4579.000, 5280.000, 5430.000, 5817.000, 
307, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1338.000, 2036.000, 1901.000, 2107.000, 2384.000, 8522.000, 2852.000, 2114.000, 4025.000, 3423.000, 4201.000, 3670.000, 3479.000, 4318.000, 4947.000, 4579.000, 5281.000, 5430.000, 5818.000, 
308, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1338.000, 2036.000, 1901.000, 2107.000, 2386.000, 8541.000, 2852.000, 2114.000, 4025.000, 3424.000, 4201.000, 3670.000, 3479.000, 4320.000, 4947.000, 4579.000, 5281.000, 5430.000, 5819.000, 
309, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1338.000, 2036.000, 1901.000, 2107.000, 2387.000, 8548.000, 2852.000, 2114.000, 4027.000, 3424.000, 4201.000, 3670.000, 3479.000, 4320.000, 4947.000, 4579.000, 5281.000, 5430.000, 5819.000, 
310, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1338.000, 2036.000, 1901.000, 2107.000, 2387.000, 8548.000, 2852.000, 2114.000, 4027.000, 3424.000, 4202.000, 3670.000, 3479.000, 4320.000, 4947.000, 4579.000, 5281.000, 5430.000, 5819.000, 
311, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1339.000, 2037.000, 1901.000, 2107.000, 2388.000, 8566.000, 2852.000, 2114.000, 4029.000, 3425.000, 4203.000, 3671.000, 3479.000, 4321.000, 4948.000, 4580.000, 5282.000, 5430.000, 5820.000, 
312, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1339.000, 2038.000, 1901.000, 2107.000, 2388.000, 8584.000, 2852.000, 2114.000, 4029.000, 3425.000, 4208.000, 3671.000, 3479.000, 4321.000, 4950.000, 4580.000, 5301.000, 5430.000, 5820.000, 
313, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1340.000, 2039.000, 1901.000, 2107.000, 2397.000, 8622.000, 2852.000, 2114.000, 4029.000, 3425.000, 4208.000, 3671.000, 3479.000, 4321.000, 4950.000, 4580.000, 5307.000, 5430.000, 5820.000, 
314, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1340.000, 2039.000, 1901.000, 2107.000, 2397.000, 8669.000, 2852.000, 2114.000, 4029.000, 3425.000, 4208.000, 3671.000, 3479.000, 4321.000, 4950.000, 4580.000, 5308.000, 5430.000, 5820.000, 
315, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1340.000, 2039.000, 1901.000, 2107.000, 2397.000, 8726.000, 2852.000, 2114.000, 4029.000, 3425.000, 4208.000, 3671.000, 3479.000, 4321.000, 4950.000, 4580.000, 5308.000, 5430.000, 5820.000, 
316, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1339.000, 1340.000, 2039.000, 1901.000, 2107.000, 2397.000, 8737.000, 2852.000, 2114.000, 4029.000, 3425.000, 4208.000, 3671.000, 3479.000, 4321.000, 4950.000, 4580.000, 5308.000, 5430.000, 5820.000, 
317, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2040.000, 1901.000, 2107.000, 2398.000, 8741.000, 2852.000, 2114.000, 4029.000, 3425.000, 4209.000, 3671.000, 3479.000, 4321.000, 4951.000, 4581.000, 5309.000, 5430.000, 5820.000, 
318, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2040.000, 1901.000, 2114.000, 2404.000, 8894.000, 2852.000, 2114.000, 4039.000, 3431.000, 4211.000, 3672.000, 3479.000, 4321.000, 4953.000, 4586.000, 5309.000, 5430.000, 5820.000, 
319, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2040.000, 1901.000, 2114.000, 2410.000, 8928.000, 2852.000, 2114.000, 4039.000, 3434.000, 4215.000, 3676.000, 3479.000, 4322.000, 4953.000, 4588.000, 5309.000, 5430.000, 5820.000, 
320, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2040.000, 1901.000, 2114.000, 2414.000, 8938.000, 2852.000, 2114.000, 4040.000, 3434.000, 4215.000, 3676.000, 3479.000, 4330.000, 4953.000, 4589.000, 5309.000, 5430.000, 5820.000, 
321, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2040.000, 1902.000, 2115.000, 2415.000, 8938.000, 2852.000, 2114.000, 4040.000, 3434.000, 4215.000, 3678.000, 3479.000, 4331.000, 4953.000, 4589.000, 5309.000, 5430.000, 5820.000, 
322, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2040.000, 1902.000, 2115.000, 2415.000, 8944.000, 2852.000, 2114.000, 4040.000, 3434.000, 4215.000, 3678.000, 3479.000, 4332.000, 4953.000, 4589.000, 5309.000, 5430.000, 5820.000, 
323, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2041.000, 1903.000, 2116.000, 2416.000, 8946.000, 2852.000, 2114.000, 4042.000, 3435.000, 4216.000, 3679.000, 3480.000, 4333.000, 4954.000, 4590.000, 5310.000, 5430.000, 5820.000, 
324, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2041.000, 1903.000, 2116.000, 2416.000, 8954.000, 2852.000, 2114.000, 4044.000, 3435.000, 4216.000, 3682.000, 3480.000, 4334.000, 4954.000, 4590.000, 5310.000, 5446.000, 5820.000, 
325, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2041.000, 1903.000, 2116.000, 2416.000, 9111.000, 2852.000, 2114.000, 4044.000, 3436.000, 4216.000, 3683.000, 3480.000, 4335.000, 4954.000, 4590.000, 5310.000, 5447.000, 5820.000, 
326, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2041.000, 1903.000, 2116.000, 2416.000, 9142.000, 2852.000, 2114.000, 4044.000, 3436.000, 4216.000, 3683.000, 3480.000, 4335.000, 4954.000, 4590.000, 5310.000, 5448.000, 5820.000, 
327, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2041.000, 1903.000, 2117.000, 2416.000, 9142.000, 2852.000, 2114.000, 4044.000, 3436.000, 4216.000, 3683.000, 3480.000, 4335.000, 4955.000, 4590.000, 5310.000, 5448.000, 5820.000, 
328, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2041.000, 1903.000, 2117.000, 2416.000, 9142.000, 2852.000, 2114.000, 4044.000, 3436.000, 4216.000, 3683.000, 3480.000, 4335.000, 4955.000, 4590.000, 5310.000, 5448.000, 5820.000, 
329, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1341.000, 2042.000, 1903.000, 2118.000, 2416.000, 9144.000, 2852.000, 2114.000, 4045.000, 3437.000, 4217.000, 3684.000, 3480.000, 4336.000, 4956.000, 4591.000, 5310.000, 5449.000, 5820.000, 
330, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1343.000, 2043.000, 1904.000, 2118.000, 2416.000, 9245.000, 2852.000, 2114.000, 4045.000, 3437.000, 4217.000, 3684.000, 3480.000, 4336.000, 4956.000, 4601.000, 5317.000, 5449.000, 5821.000, 
331, 0.000, 324.000, 445.000, 364.000, 872.000, 341.000, 1340.000, 1344.000, 2046.000, 1904.000, 2118.000, 2416.000, 9264.000, 2852.000, 2114.000, 4045.000, 3437.000, 4217.000, 3684.000, 3480.000, 4337.000, 4956.000, 4601.000, 5318.000, 5449.000, 5821.000, 
332, 0.000, 324.000, 445.000, 364.000, 872.000, 342.000, 1340.000, 1344.000, 2046.000, 1904.000, 2118.000, 2416.000, 9307.000, 2852.000, 2114.000, 4045.000, 3437.000, 4217.000, 3684.000, 3480.000, 4337.000, 4956.000, 4601.000, 5318.000, 5449.000, 5821.000, 
333, 0.000, 324.000, 445.000, 364.000, 872.000, 342.000, 1340.000, 1344.000, 2046.000, 1905.000, 2118.000, 2416.000, 9356.000, 2852.000, 2114.000, 4045.000, 3437.000, 4217.000, 3685.000, 3480.000, 4337.000, 4956.000, 4601.000, 5318.000, 5449.000, 5821.000, 
334, 0.000, 324.000, 445.000, 364.000, 872.000, 342.000, 1340.000, 1344.000, 2046.000, 1905.000, 2118.000, 2416.000, 9364.000, 2852.000, 2114.000, 4045.000, 3437.000, 4217.000, 3685.000, 3480.000, 4337.000, 4956.000, 4601.000, 5318.000, 5449.000, 5821.000, 
335, 0.000, 324.000, 445.000, 364.000, 872.000, 343.000, 1340.000, 1345.000, 2047.000, 1906.000, 2118.000, 2416.000, 9370.000, 2852.000, 2114.000, 4045.000, 3438.000, 4217.000, 3686.000, 3480.000, 4338.000, 4956.000, 4602.000, 5320.000, 5450.000, 5822.000, 
336, 0.000, 324.000, 445.000, 364.000, 872.000, 343.000, 1340.000, 1345.000, 2047.000, 1906.000, 2124.000, 2433.000, 9411.000, 2852.000, 2114.000, 4050.000, 3440.000, 4225.000, 3687.000, 3480.000, 4341.000, 4957.000, 4605.000, 5323.000, 5450.000, 5837.000, 
337, 0.000, 324.000, 445.000, 364.000, 872.000, 343.000, 1340.000, 1345.000, 2047.000, 1907.000, 2126.000, 2436.000, 9564.000, 2852.000, 2114.000, 4052.000, 3442.000, 4229.000, 3688.000, 3480.000, 4346.000, 4957.000, 4609.000, 5324.000, 5450.000, 5849.000, 
338, 0.000, 324.000, 445.000, 364.000, 872.000, 343.000, 1340.000, 1345.000, 2048.000, 1907.000, 2126.000, 2436.000, 9566.000, 2852.000, 2114.000, 4054.000, 3442.000, 4229.000, 3688.000, 3480.000, 4346.000, 4959.000, 4610.000, 5325.000, 5450.000, 5849.000, 
339, 0.000, 324.000, 445.000, 364.000, 872.000, 343.000, 1340.000, 1345.000, 2048.000, 1907.000, 2127.000, 2436.000, 9574.000, 2852.000, 2114.000, 4058.000, 3443.000, 4229.000, 3688.000, 3480.000, 4346.000, 4959.000, 4610.000, 5325.000, 5450.000, 5850.000, 
340, 0.000, 324.000, 445.000, 364.000, 872.000, 343.000, 1340.000, 1345.000, 2048.000, 1907.000, 2127.000, 2436.000, 9575.000, 2852.000, 2114.000, 4058.000, 3443.000, 4229.000, 3688.000, 3480.000, 4346.000, 4959.000, 4610.000, 5325.000, 5450.000, 5850.000, 
341, 0.000, 324.000, 445.000, 364.000, 872.000, 343.000, 1340.000, 1346.000, 2049.000, 1908.000, 2128.000, 2437.000, 9576.000, 2852.000, 2114.000, 4059.000, 3445.000, 4230.000, 3689.000, 3480.000, 4347.000, 4960.000, 4611.000, 5326.000, 5450.000, 5851.000, 
342, 0.000, 324.000, 445.000, 365.000, 872.000, 343.000, 1340.000, 1346.000, 2049.000, 1908.000, 2130.000, 2441.000, 9824.000, 2852.000, 2114.000, 4059.000, 3449.000, 4230.000, 3693.000, 3480.000, 4348.000, 4960.000, 4611.000, 5326.000, 5450.000, 5852.000, 
343, 0.000, 324.000, 445.000, 365.000, 872.000, 343.000, 1340.000, 1346.000, 2049.000, 1908.000, 2130.000, 2442.000, 9825.000, 2852.000, 2114.000, 4060.000, 3451.000, 4232.000, 3695.000, 3481.000, 4348.000, 4960.000, 4611.000, 5326.000, 5452.000, 5852.000, 
344, 0.000, 324.000, 445.000, 365.000, 872.000, 343.000, 1340.000, 1346.000, 2049.000, 1908.000, 2130.000, 2442.000, 9826.000, 2852.000, 2114.000, 4060.000, 3451.000, 4234.000, 3696.000, 3481.000, 4349.000, 4960.000, 4611.000, 5326.000, 5452.000, 5852.000, 
345, 0.000, 324.000, 445.000, 365.000, 872.000, 343.000, 1340.000, 1346.000, 2049.000, 1908.000, 2130.000, 2442.000, 9827.000, 2852.000, 2114.000, 4060.000, 3451.000, 4234.000, 3696.000, 3481.000, 4351.000, 4960.000, 4611.000, 5327.000, 5452.000, 5852.000, 
346, 0.000, 324.000, 445.000, 365.000, 872.000, 343.000, 1340.000, 1346.000, 2049.000, 1908.000, 2130.000, 2442.000, 9827.000, 2852.000, 2114.000, 4060.000, 3451.000, 4234.000, 3696.000, 3481.000, 4351.000, 4960.000, 4611.000, 5327.000, 5452.000, 5852.000, 
347, 0.000, 324.000, 445.000, 366.000, 872.000, 343.000, 1340.000, 1346.000, 2049.000, 1908.000, 2131.000, 2443.000, 9828.000, 2852.000, 2114.000, 4062.000, 3452.000, 4235.000, 3697.000, 3482.000, 4356.000, 4961.000, 4611.000, 5328.000, 5453.000, 5853.000, 
348, 0.000, 324.000, 445.000, 366.000, 872.000, 343.000, 1340.000, 1346.000, 2054.000, 1908.000, 2132.000, 2444.000, 9837.000, 2852.000, 2114.000, 4062.000, 3452.000, 4235.000, 3697.000, 3482.000, 4356.000, 4961.000, 4611.000, 5328.000, 5454.000, 5853.000, 
